Rosenbrock,5,20,1.000001,2145,2164421,0.206395731,0.99996209,10.0033311844
Rosenbrock,10,20,1.000001,225,200550,0.0857864377,1.4999447217,0.9199990034
Rosenbrock,20,20,1.000001,242,200732,0.0857864376,1.9999500348,0.9666659832
Rosenbrock,5,20,1.0000001,223,100335,0.2055857309,0.999996438,0.4633319974
Rosenbrock,10,20,1.0000001,203,200494,0.0857864376,1.4999943969,0.9233319759
Rosenbrock,20,20,1.0000001,2130,2172870,0.0857864376,1.0078084788,10.0033311844
Rosenbrock,5,20,1.00000001,2091,2159927,0.2056626619,0.9999996315,10.0033311844
Rosenbrock,10,20,1.00000001,2096,2186233,0.0857864376,0.9999996101,10.0033321381
Rosenbrock,20,20,1.00000001,240,150661,0.085786451,0.9999996515,0.7366650105
Rosenbrock,5,20,1.000000001,2197,2154867,0.2056648531,1.1783944871,10.0033321381
Rosenbrock,10,20,1.000000001,222,100441,0.0857865472,1.4999994181,0.4666649997
Rosenbrock,20,20,1.000000001,227,100573,0.0857864376,1.4999999494,0.5099989772
Rosenbrock,5,20,1.0000000001,1855,1786816,0.2056631213,1.1783970203,10.0033311844
Rosenbrock,10,20,1.0000000001,203,150450,0.0857864387,0.9999999969,0.6966660023
Rosenbrock,20,20,1.0000000001,242,150703,0.0857864381,0.9999999964,0.7433319688
Rosenbrock,5,20,1,230,200483,0.2056632218,1.1783968797,0.9399979711
Rosenbrock,10,20,1,2091,2079044,0.0857864646,1.4999998692,10.0033321381
Rosenbrock,20,20,1,233,150655,0.085786438,1.4999999978,0.7433319688
Rosenbrock,5,50,2,2818,3010653,0.059449211,8.36150643246898E-010,10.0033311844
Rosenbrock,10,50,2,2710,2896427,0.059449211,1.2971172747095E-011,10.0033311844
Rosenbrock,20,50,2,2771,2961726,0.059449211,1.22263523574707E-010,10.0033321381
Rosenbrock,5,50,1.1,1211,937072,0.0857842834,0.0389619045,10.0033321381
Rosenbrock,10,50,1.1,1062,846903,0.0857842877,0.0392693834,10.0033311844
Rosenbrock,20,50,1.1,1149,941570,0.0857842815,0.0348869429,10.0033321381
Rosenbrock,5,50,1.01,1471,202106,0.0857864377,1.0300268077,2.1699979305
Rosenbrock,10,50,1.01,467,100826,0.086116872,1.0511266787,1.0966650248
Rosenbrock,20,50,1.01,800,910739,0.0857864376,0.6716533149,10.0033311844
Rosenbrock,5,50,1.001,534,150845,0.2312195063,1.1033692523,1.5933320522
Rosenbrock,10,50,1.001,1469,922278,0.0857868467,1.4457253887,10.0033321381
Rosenbrock,20,50,1.001,306,150681,0.0857864376,1.9512984203,1.6566650867
Rosenbrock,5,50,1.0001,1436,936480,0.2562252205,1.1146194932,10.0033311844
Rosenbrock,10,50,1.0001,625,100927,0.086700359,1.9948687098,1.1166659594
Rosenbrock,20,50,1.0001,1031,942250,0.0857864376,1.0039096013,10.0033311844
Rosenbrock,5,50,1.00001,1689,102403,0.1053424651,0.9996541606,1.1499990225
Rosenbrock,10,50,1.00001,459,150769,0.085793864,1.9995004366,1.6499990225
Rosenbrock,20,50,1.00001,382,150768,0.085786438,1.007446153,1.6666660309
Rosenbrock,5,50,1.000001,1386,869697,0.2786167784,0.9999748746,10.0033311844
Rosenbrock,10,50,1.000001,376,150762,0.086158781,1.4981509142,1.5966650248
Rosenbrock,20,50,1.000001,383,150869,0.0857892505,0.9999667079,1.6766650677
Rosenbrock,5,50,1.0000001,1467,933381,0.2782544897,1.0996839323,10.0033311844
Rosenbrock,10,50,1.0000001,518,150871,0.0857866666,0.9999964342,1.6399989128
Rosenbrock,20,50,1.0000001,1085,918230,0.0858895517,1.4994970155,10.0033311844
